,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following_x,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,pagerank,eigenvector,bidirectional_links,reputaion,url_ratio,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2,tweet_time_sum,tweet_time_mean,tweet_time_max,tweet_time_min,no_tweet,label,label_model
391,178629201,1069,49,235,1049,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4.795918367,2467.0,0.095257398,1.844827586,0.093457944,0.021495327,0.0,0.885046729,1.2e-06,0.0,0.116071429,0.176470588,0.02,0.005,0.3,0.75,0.09,0.080749492,0.011310776,27041807.0,135888.477387,1399599.0,8.0,0,genuine,Genuine
392,261706356,4336,392,187,2520,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,10,0,0,0.477040816,2264.0,0.082597173,5.022292994,0.386810399,0.37983513,0.0,0.233354471,9.57e-06,0.0,0.924324324,0.678819444,0.04,0.01,0.45,0.7,0.045,0.124465667,0.006323037,39922758.0,200616.874372,2284658.0,0.0,0,genuine,Genuine
393,1245621752,3816,3645,59,1590,30,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,0.016186557,1533.0,0.038486628,4.85648855,0.0,0.103112229,0.0,0.896887771,8.83e-05,0.0,0.736842105,0.984468665,0.1,0.005,0.1,0.65,0.005,0.164681893,0.050406046,14086265.0,70785.2512563,947932.0,0.0,0,genuine,Genuine
394,73799359,764,169,458,367,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14,0,0,2.710059172,2803.0,0.163396361,1.791079812,0.011795544,0.079947575,0.0,0.908256881,4.18e-06,0.0,0.193478261,0.26984127,0.065,0.01,0.75,0.65,0.035,0.081133551,0.035733577,82722919.0,415693.060302,19001524.0,8.0,0,genuine,Genuine
395,1853487314,7031,50,213,99,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,0,0,4.26,1344.0,0.158482143,11.35036496,0.0,0.106430868,0.0,0.893569132,-1.0,-1.0,0.037735849,0.187739464,0.065,0.01,0.6,0.6,0.03,0.138514299,0.0067032,39799487.0,199997.422111,14761207.0,2.0,0,genuine,Genuine
396,282616462,87,83,33,25,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,17,0,0,0.397590361,2224.0,0.014838129,1.426229508,0.0,0.034482759,0.0,0.965517241,2.08e-06,0.0,0.212121212,0.717948718,0.045977011,0.034482759,0.45,0.95,0.114942529,0.125090016,0.015499204,175068425.0,2035679.36047,104854826.0,32.0,0,genuine,Genuine
397,278811330,62695,365,353,29388,8,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,11,0,0,0.967123288,2231.0,0.158225011,26.97435897,0.017110266,0.0,0.0,0.982889734,4.77e-08,0.000366127,0.454545455,0.507692308,0.07,0.005,0.0,0.9,0.09,0.24869165,0.01238047,658020.0,3306.63316583,79314.0,2.0,0,genuine,Genuine
398,225281874,389,62,135,80,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.177419355,2349.0,0.057471264,2.992248062,0.792746114,0.160621762,0.0,0.046632124,1.54e-06,0.0,0.124087591,0.311557789,0.06,0.005,0.35,0.8,0.09,0.147837383,0.011895813,63167997.0,317427.120603,6673011.0,5.0,0,genuine,Genuine
399,2473550875,639,11,1,334,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.090909091,1111.0,0.00090009,3.687861272,0.0,0.0,0.0,1.0,2.97e-07,0.0,0.0,0.916666667,0.01,0.01,0.15,0.95,0.105,0.135187407,0.018036115,13134690.0,66003.4673367,6301750.0,3.0,0,genuine,Genuine
400,500246041,5682,277,1293,1478,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4.667870036,1911.0,0.676609105,4.907264297,0.052283465,0.276220472,0.0,0.671496063,6.64e-06,0.0,0.075135554,0.173495519,0.04,0.005,0.45,0.7,0.08,0.095179031,0.019707639,69680078.0,350151.145729,11845433.0,6.0,0,genuine,Genuine
401,16459227,3467,154,108,710,3,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.701298701,3156.0,0.034220532,3.447537473,0.0,0.059627329,0.0,0.940372671,3.74e-06,0.0,0.411214953,0.586872587,0.055,0.005,0.55,0.9,0.085,0.129096234,0.017324486,23498607.0,118083.452261,2651005.0,16.0,0,genuine,Genuine
402,13381912,5734,887,2163,837,21,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,2.438556933,3382.0,0.639562389,5.104100946,0.605686032,0.035537701,0.000309023,0.358467244,2.2e-05,0.0,0.219202899,0.290944123,0.08,0.01,0.2,0.9,0.095,0.134558311,0.009065688,19193210.0,96448.2914573,2299942.0,0.0,0,genuine,Genuine
403,140018040,3975,179,125,684,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,0,0,0.698324022,2570.0,0.048638132,3.69600939,0.576055891,0.036837091,0.0,0.387107018,4.32e-06,0.0,0.256,0.584717608,0.035,0.005,0.0,0.75,0.065,0.187289438,0.018296889,42927531.0,215716.236181,2815584.0,4.0,0,genuine,Genuine
404,2157382005,39509,1811,1289,2354,23,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,14,0,0,0.711761458,1297.0,0.99383192,26.9,0.0,0.426270136,0.0,0.573729864,4.56e-05,0.0,0.928409947,0.584923366,0.04,0.005,0.4,0.9,0.09,0.15500042,0.021105779,85784.0,431.075376884,21475.0,3.0,0,genuine,Genuine
405,2198399148,77614,3110,2386,31574,49,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.767202572,1278.0,1.866979656,55.98275862,0.0,0.838312288,0.0,0.161687712,7.58e-05,0.0,0.588381743,0.562851442,0.1,0.005,0.0,0.5,0.005,0.142546989,0.037215014,953630.0,4792.11055276,173441.0,12.0,0,genuine,Genuine
406,1919094559,12263,448,218,3101,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.486607143,1325.0,0.164528302,6.424116424,0.0,0.031067961,0.0,0.968932039,5.82e-08,5.48e-05,0.935779817,0.676077266,0.04,0.005,0.0,0.6,0.05,0.095427279,0.010535681,20147322.0,101242.824121,1019519.0,18.0,0,genuine,Genuine
407,415482571,30726,758,889,8510,3,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.172823219,2007.0,0.442949676,12.640625,0.0,0.056551298,0.0,0.943448702,1.96e-05,0.0,0.682953312,0.463911525,0.015,0.005,0.0,0.55,0.025,0.088181957,0.02479815,1258576.0,6324.50251256,175417.0,6.0,0,genuine,Genuine
408,2286244303,19402,839,619,12936,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0.737783075,1222.0,0.506546645,12.84063745,0.0,0.003102699,0.0,0.996897301,8.27e-08,0.000784226,0.918622848,0.577939234,0.045,0.005,0.05,0.4,0.04,0.134909056,0.014496917,1873426.0,9414.20100503,57476.0,4.0,0,genuine,Genuine
409,192521333,30798,993,375,19291,12,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.377643505,2432.0,0.154194079,19.7607362,0.0,0.602297423,0.0,0.397702577,4.84e-08,0.000614852,0.681462141,0.717551622,0.04,0.005,0.0,0.35,0.03,0.07940195,0.007298969,887734.0,4460.97487437,70431.0,9.0,0,genuine,Genuine
410,178165647,56459,1622,588,2504,26,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.362515413,2468.0,0.238249595,27.3559322,0.675960347,0.0,0.0,0.324039653,4.24e-05,0.0,0.819512195,0.739075095,0.025,0.005,0.1,0.7,0.08,0.094452394,0.00679406,121268.0,609.386934673,68765.0,4.0,0,genuine,Genuine
411,58983782,66535,994,1669,7714,21,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,13,0,0,1.679074447,2856.0,0.584383754,1.307189542,0.1,0.0,0.0,0.9,8.11e-08,0.001160098,0.280143971,0.372364458,0.1,0.005,0.0,0.0,0.0,0.283588429,0.099319086,13518469.0,67932.0050251,231991.0,13.0,0,genuine,Genuine
412,24725275,481,44,131,59,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.977272727,2984.0,0.043900804,1.546325879,0.0,0.115702479,0.0,0.884297521,1.15e-06,0.0,0.194029851,0.255555556,0.06,0.005,0.25,1.0,0.085,0.173955967,0.015880136,60723241.0,305141.914573,3969071.0,3.0,0,genuine,Genuine
413,25911628,2622,285,316,0,11,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,10,0,0,1.10877193,2977.0,0.106147128,3.329501916,0.0,0.301879555,0.136555428,0.561565017,6.98e-06,0.0,0.518987342,0.474209651,0.07,0.015,0.4,0.75,0.075,0.147409544,0.005286947,51719986.0,259899.427136,5470177.0,19.0,0,genuine,Genuine
414,107532977,510,155,923,43,7,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,13,0,0,5.95483871,2672.0,0.345434132,1.505714286,0.0,0.210626186,0.0,0.789373814,3.69e-06,0.0,0.082698585,0.141121495,0.085,0.01,0.1,0.85,0.08,0.097465521,0.015314443,94789395.0,476328.61809,5035671.0,8.0,0,genuine,Genuine
415,88243642,111210,24839,8247,56982,71,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.332018197,2748.0,3.001091703,26.73333333,0.0,0.253117207,0.0,0.746882793,2.87e-08,0.0,0.453,0.5,0.06,0.005,0.0,0.75,0.075,0.123471202,0.00900993,1048443.0,5268.55778894,110168.0,2.0,0,genuine,Genuine
416,28433521,4561,302,708,109,4,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,2.344370861,2967.0,0.238624874,4.240384615,0.108843537,0.05409783,0.0,0.837058633,7.37e-06,0.0,0.250353607,0.298611111,0.04,0.005,0.0,0.95,0.04,0.15480296,0.010201331,40548637.0,203761.994975,7018982.0,0.0,0,genuine,Genuine
417,286252274,2338,646,421,77,32,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,11,0,0,0.651702786,2217.0,0.189896256,4.884696017,0.0,0.108397601,0.34361611,0.54798629,1.56e-05,0.0,0.664285714,0.602649007,0.03,0.005,0.0,0.75,0.055,0.103026963,0.015046024,49668625.0,249591.080402,14847787.0,1.0,0,genuine,Genuine
418,236449587,11988,1269,516,9179,19,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,21,0,0,0.406619385,2319.0,0.222509702,3.494565217,0.0,0.371384137,0.0,0.628615863,3.1e-05,0.0,0.829501916,0.708867819,0.05,0.005,0.15,0.9,0.09,0.139901744,0.0103007,5916335.0,29730.3266332,264781.0,2.0,0,genuine,Genuine
419,262531823,335699,18029,1845,49332,52,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,0,0,0.102335127,2262.0,0.815649867,84.89473684,0.312887237,0.005576208,0.0,0.681536555,4.95e-08,0.000534805,0.009229099,0.730780474,0.04,0.005,0.15,0.55,0.07,0.133119177,0.006191091,182391.0,916.537688442,39337.0,1.0,0,genuine,Genuine
420,465280740,7558,1380,2363,5428,4,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,9,0,0,1.712318841,1948.0,1.213039014,5.006568145,0.000655953,0.209904887,0.0,0.78943916,4.95e-08,0.000197913,0.398809524,0.368760064,0.06,0.005,0.15,0.9,0.09,0.182606669,0.007853468,8876404.0,44605.0452261,695999.0,8.0,0,genuine,Genuine
421,2160196098,1798,206,284,5607,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,1.378640777,1297.0,0.218966847,2.501381215,0.0,0.0,0.0,1.0,5.15e-06,0.0,0.470383275,0.422535211,0.035,0.005,0.05,0.55,0.055,0.143787401,0.016541407,16414520.0,82485.0251256,813843.0,3.0,0,genuine,Genuine
422,331418316,2045,49,95,316,16,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,1.93877551,2140.0,0.044392523,2.523002421,0.033589251,0.001919386,0.0,0.964491363,1.3e-06,0.0,0.157894737,0.353741497,0.1,0.005,0.95,0.0,0.0,0.104664918,0.002660201,15089452.0,75826.3919598,617203.0,31.0,0,genuine,Genuine
423,346768232,5741,609,367,1463,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.602627258,2116.0,0.173440454,4.01953125,0.08649174,0.030450275,0.0,0.883057985,5.68e-08,0.000228771,0.761643836,0.62371134,0.025,0.005,0.0,0.95,0.1,0.088904902,0.011285662,51872522.0,260665.939698,2873985.0,2.0,0,genuine,Genuine
424,126550479,50763,405,361,16411,23,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0.891358025,2609.0,0.13836719,16.95789474,0.0,0.269708256,0.0,0.730291744,9.86e-06,0.0,0.113259669,0.52617801,0.065,0.01,0.0,0.6,0.06,0.109093935,0.008123098,1029357.0,5172.64824121,44495.0,13.0,0,genuine,Genuine
425,3123482607,1707,318,165,131,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,14,0,0,0.518867925,781.0,0.211267606,-1.0,-1.0,-1.0,-1.0,-1.0,7.67e-06,0.0,0.251533742,0.657563025,0.02,0.005,0.0,0.5,0.035,0.0843612,0.006263931,39517914.0,198582.482412,27128085.0,1.0,0,genuine,Genuine
426,136799314,5,84,334,91,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.976190476,2580.0,0.129457364,1.25,0.0,0.2,0.0,0.8,2.05e-06,0.0,0.113095238,0.2,0.4,0.2,0.8,1.0,1.2,0.166666667,0.035440519,35076541.0,8769135.25,32215699.0,938.0,0,genuine,Genuine
427,39232035,2617,308,275,688,7,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,16,0,0,0.892857143,2928.0,0.093920765,2.563600783,0.160305344,0.010687023,0.0,0.829007634,7.59e-06,0.0,0.0,0.0,0.04,0.005,0.2,0.8,0.09,0.144797798,0.009610573,19991316.0,100458.874372,1268945.0,2.0,0,genuine,Genuine
428,2183434100,53792,543,535,55290,28,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0.985267035,1285.0,0.416342412,36.42045455,0.927925117,0.032449298,0.0,0.039625585,1.06e-05,0.0,0.988479263,0.503432494,0.055,0.005,0.15,0.55,0.04,0.102306242,0.007378821,481644.0,2420.32160804,40172.0,8.0,0,genuine,Genuine
429,463556269,152358,4986,993,104016,26,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0.199157641,1950.0,0.509230769,9.297376093,0.0,0.001254312,0.0,0.998745688,-1.0,-1.0,0.971078977,0.84542641,0.045,0.005,0.05,0.75,0.065,0.138463199,0.01055004,4722148.0,23729.3869347,165173.0,10.0,0,genuine,Genuine
430,105768989,1898,1050,352,340,76,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.335238095,2677.0,0.131490474,2.07860262,0.0,0.62342437,0.0,0.37657563,2.59e-05,0.0,0.388268156,0.747887324,0.075,0.005,0.45,1.0,0.17,0.173524493,0.009903553,26156421.0,131439.301508,2006884.0,0.0,0,genuine,Genuine
431,148061189,9974,405,1433,1226,15,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,20,0,0,3.538271605,2549.0,0.562181248,5.984990619,0.0,0.528526646,0.0,0.471473354,1e-05,0.0,0.201936376,0.221324717,0.0,0.0,0.2,0.3,0.03,0.156452465,0.017175705,6965697.0,35003.5025126,332159.0,3.0,0,genuine,Genuine
432,243452188,1815,57,84,999,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,7,0,0,1.473684211,2302.0,0.036490009,2.8328125,0.0,0.016547159,0.0,0.983452841,1.4e-06,0.0,0.341463415,0.405797101,0.02,0.005,0.05,0.95,0.085,0.138175232,0.010023633,35351354.0,177644.994975,2710717.0,4.0,0,genuine,Genuine
433,200645756,29046,1333,2223,965,25,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1.667666917,2412.0,0.921641791,4.959375,0.0,0.013232514,0.0,0.986767486,-1.0,-1.0,0.394441954,0.374369041,0.04,0.005,0.2,1.0,0.105,0.111373601,0.007923278,24050999.0,120859.291457,1690763.0,6.0,0,genuine,Genuine
434,496968634,1752,75,209,238,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,2.786666667,1914.0,0.109195402,4.190123457,0.463759576,0.441367118,0.0,0.094873306,1.83e-06,0.0,0.207729469,0.263345196,0.0,0.005,0.45,0.6,0.055,0.132938242,0.019734081,31435323.0,157966.447236,7650744.0,0.0,0,genuine,Genuine
435,636709756,6059,347,331,3274,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.95389049,1766.0,0.187429219,4.940532081,0.0,0.0,0.0,1.0,8.42e-06,0.0,0.706060606,0.511111111,0.035,0.005,0.1,0.7,0.05,0.080832428,0.007921469,26709443.0,134218.306533,2331341.0,19.0,0,genuine,Genuine
436,546096491,54311,1666,956,25350,5,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0.573829532,1868.0,0.511777302,9.319526627,0.021813649,0.310377065,0.0,0.667809286,6.16e-08,0.000146636,0.910031024,0.634127885,0.005,0.005,0.0,0.6,0.03,0.105183452,0.021640095,3870854.0,19451.5276382,1205658.0,3.0,0,genuine,Genuine
437,31393396,26963,346,161,1127,4,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.465317919,2954.0,0.05450237,5.012618297,0.0,0.213027061,0.0,0.786972939,8.45e-06,0.0,0.900621118,0.684313725,0.02,0.005,0.0,0.6,0.05,0.105485627,0.012392916,5176314.0,26011.6281407,450053.0,11.0,0,genuine,Genuine
438,1275604747,23965,1405,807,11197,10,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.574377224,1522.0,0.53022339,9.227665706,0.0,0.002810743,0.0,0.997189257,6.85e-08,0.000452902,0.925925926,0.654952077,0.02,0.005,0.0,0.55,0.035,0.136466565,0.010160187,5729735.0,28792.638191,593781.0,5.0,0,genuine,Genuine
439,377287901,50133,4213,78,9991,80,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,8,0,0,0.018514123,2065.0,0.037772397,33.77894737,0.0,0.143970084,0.0,0.856029916,9.35e-05,0.0,0.662337662,0.98028169,0.07,0.005,0.05,0.85,0.075,0.12734927,0.009768074,629541.0,3163.52261307,40808.0,3.0,0,genuine,Genuine
440,52385172,2947,198,374,57,20,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,26,0,0,1.888888889,2878.0,0.129951355,2.6367713,0.04829932,0.770408163,0.0,0.181292517,4.84e-06,0.0,0.109625668,0.342706503,0.095,0.005,0.1,0.25,0.02,0.138491521,0.052850767,75081791.0,377295.432161,2468339.0,8.0,0,genuine,Genuine
441,469739735,29332,2759,831,51776,290,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,12,0,0,0.301196086,1944.0,0.427469136,17.96648045,0.0,0.031405473,0.0,0.968594527,6.85e-05,0.0,0.710743802,0.794508916,0.025,0.005,0.0,0.85,0.14,0.101277713,0.010974544,1185966.0,5959.6281407,70829.0,2.0,0,genuine,Genuine
442,261200361,8765,371,99,569,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.266846361,2265.0,0.043708609,5.0816,0.186083123,0.356738035,0.0,0.457178841,9.15e-06,0.0,0.819277108,0.818777293,0.005,0.005,0.05,0.5,0.05,0.111834252,0.011174219,6789147.0,34116.3165829,522145.0,4.0,0,genuine,Genuine
443,125853306,27749,1871,907,6193,83,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0.484767504,2611.0,0.347376484,12.54651163,0.000308928,0.058696324,0.007414272,0.933580476,8.24e-08,0.000658936,0.575757576,0.672224193,0.055,0.005,0.05,0.6,0.06,0.101162513,0.012101772,2226419.0,11188.0351759,203150.0,1.0,0,genuine,Genuine
444,42434209,36277,766,1879,1278,51,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,15,0,0,2.453002611,2914.0,0.644818119,7.926470588,0.007109737,0.00618238,0.0,0.986707883,5.02e-08,0.001010677,0.222046414,0.287753569,0.055,0.005,0.45,0.65,0.065,0.133451957,0.018073238,5090596.0,25580.8844221,323536.0,12.0,0,genuine,Genuine
445,792459126,4965,901,1277,12,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,18,0,0,1.417314095,1721.0,0.742010459,4.819672131,0.0,0.578231293,0.0,0.421768707,2.21e-05,0.0,0.330985915,0.41563786,0.03,0.005,0.0,0.3,0.03,0.128139516,0.011708312,55736804.0,280084.442211,3844963.0,4.0,0,genuine,Genuine
446,25121744,12674,1336,1889,588,90,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,17,0,0,1.413922156,2982.0,0.633467471,2.807792208,0.0,0.019118101,0.0,0.980881899,3.3e-05,0.0,0.310719834,0.575790861,0.07,0.005,0.4,0.15,0.025,0.15305007,0.028163716,16707351.0,83956.5376884,1557615.0,24.0,0,genuine,Genuine
447,216361529,19637,1840,313,7595,27,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,18,0,0,0.170108696,2374.0,0.131844987,17.54891304,0.0,0.266955714,0.000309693,0.732734593,4.61e-05,0.0,0.86875,0.855269109,0.035,0.005,0.05,0.6,0.065,0.109748744,0.028786977,798143.0,4010.76884422,56175.0,5.0,0,genuine,Genuine
448,3007221672,6,1,11,5,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,22,0,0,11.0,836.0,0.013157895,-1.0,-1.0,-1.0,-1.0,-1.0,5.31e-08,0.0,0.0,0.083333333,0.0,0.166666667,0.333333333,0.166666667,0.166666667,0.016,0.087440254,19642593.0,3928518.6,17570366.0,271.0,0,genuine,Genuine
449,84214494,3934,254,169,1069,41,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,23,0,0,0.665354331,2764.0,0.061143271,3.028248588,0.000932546,0.202051601,0.0,0.797015853,6.01e-06,0.0,0.128654971,0.587951807,0.075757576,0.005050505,0.7,0.6,0.050505051,0.119768358,0.023983185,9992450.0,50981.8877551,1205243.0,3.0,0,genuine,Genuine
450,104960620,696,79,499,344,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,6.316455696,2680.0,0.18619403,2.520295203,0.0,0.035139092,0.0,0.964860908,1.93e-06,0.0,0.08249497,0.135652174,0.06,0.005,0.05,0.6,0.055,0.111744237,0.010487658,62905813.0,316109.613065,11066384.0,4.0,0,genuine,Genuine
451,2168701743,10067,650,588,5921,4,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.904615385,1290.0,0.455813953,5.165584416,0.0,0.0,0.0,1.0,1.58e-05,0.0,0.856899489,0.523151909,0.04,0.005,0.3,0.45,0.03,0.115293663,0.011126945,6292152.0,31618.8542714,504135.0,1.0,0,genuine,Genuine
452,21345227,330322,3666,3249,2702,182,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,29,0,0,0.886252046,3009.0,1.079760718,200.1875,0.0,0.012176085,0.987823915,0.0,9.02e-05,0.0,0.457221711,0.53106126,0.05,0.005,0.05,0.95,0.035,0.172371418,0.021786537,50809.0,255.32160804,22668.0,5.0,0,genuine,Genuine
453,890331415,26928,1585,4560,15963,16,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,2.876971609,1671.0,2.728904847,23.375,0.0,0.0,0.0,1.0,2.87e-08,0.0,0.217996088,0.258501209,0.08,0.005,0.05,0.95,0.08,0.15909503,0.006679227,872581.0,4384.82914573,74893.0,3.0,0,genuine,Genuine
454,191348890,6818,2126,1900,24185,3,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,33,0,0,0.893697084,2435.0,0.780287474,6.467611336,0.0,0.0,0.0,1.0,5.21e-05,0.0,0.5251606,0.532766383,0.03,0.005,0.0,0.4,0.03,0.158324301,0.022366456,5277962.0,26522.4221106,306527.0,8.0,0,genuine,Genuine
455,2950734967,1255,238,50,4671,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,11,0,0,0.210084034,870.0,0.057471264,-1.0,-1.0,-1.0,-1.0,-1.0,5.98e-06,0.0,0.0,0.0,0.04,0.005,0.6,0.95,0.11,0.175670967,0.030616259,52833445.0,265494.698492,2492326.0,6.0,0,genuine,Genuine
456,1657000316,8304,271,172,2403,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0.634686347,1377.0,0.124909223,4.966074313,0.021145088,0.004554327,0.0,0.974300586,6.62e-06,0.0,0.976470588,0.613636364,0.0,0.0,0.0,0.5,0.04,0.138579495,0.016656868,20351029.0,102266.477387,3171725.0,7.0,0,genuine,Genuine
457,152644666,77131,978,355,5841,9,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,0,0.362985685,2537.0,0.13992905,34.69565217,0.914160401,0.062969925,0.0,0.022869674,2.87e-08,0.0,0.458791209,0.728965004,0.015,0.005,0.9,0.5,0.055,0.106978915,0.024454626,526541.0,2645.93467337,169040.0,2.0,0,genuine,Genuine
458,112745297,26438,7813,5643,12738,1395,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,8,0,0,0.722257776,2654.0,2.126224567,29.83333333,0.020484171,0.455307263,0.001241465,0.522967101,4.4e-08,0.000851048,0.438,0.5,0.07,0.01,0.75,0.95,0.085,0.149495362,0.011608894,626930.0,3150.40201005,47270.0,0.0,0,genuine,Genuine
459,2182527116,27882,647,667,24302,5,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,19,0,0,1.030911901,1286.0,0.518662519,27.37614679,0.991621984,0.0,0.0,0.008378016,1.46e-05,0.0,0.265765766,0.473101266,0.01,0.01,0.35,0.9,0.105,0.273652765,0.017810549,1120696.0,5631.63819095,293338.0,0.0,0,genuine,Genuine
460,58394645,781,114,160,735,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.403508772,2858.0,0.055983205,1.709401709,0.0,0.0,0.0,1.0,2.81e-06,0.0,0.136645963,0.414545455,0.07,0.005,0.65,0.9,0.085,0.198823298,0.025818958,52188811.0,262255.331658,3087440.0,51.0,0,genuine,Genuine
461,144973093,875,426,674,355,23,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,17,0,0,1.582159624,2557.0,0.263590145,1.913978495,0.0,0.234831461,0.013483146,0.751685393,-1.0,-1.0,0.334801762,0.382032668,0.085,0.005,0.3,0.65,0.075,0.097931062,0.011181505,59277717.0,297877.974874,4089555.0,23.0,0,genuine,Genuine
462,1315498382,41206,3144,1488,39568,14,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0.473282443,1509.0,0.986083499,15.37,0.0,0.006506181,0.0,0.993493819,7.42e-05,0.0,0.953691275,0.670790985,0.05,0.005,0.05,0.95,0.075,0.173890921,0.014817804,2992177.0,15036.0653266,180294.0,3.0,0,genuine,Genuine
463,181191549,577,337,336,14,9,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,27,0,0,0.997032641,2461.0,0.136529866,1.346604215,0.086956522,0.815652174,0.0,0.097391304,8.15e-06,0.0,0.703592814,0.499250375,0.025,0.005,0.65,0.5,0.05,0.100358045,0.027051405,101077998.0,507929.638191,4996573.0,61.0,0,genuine,Genuine
